,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
305,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO101,4.0,B
306,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO221,4.0,B-
307,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
308,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,A-
309,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT280,4.0,C
310,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,IRG101,3.0,C
311,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,COM198,4.0,C
312,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,B
313,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,MAT390,4.0,D
314,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,COM197,6.0,A-
315,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,IRG204,3.0,B
316,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,CSD101,4.0,D
317,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD207,4.0,B-
318,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CED307,4.0,B
319,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MED101,2.0,B-
320,School of Engineering,ECE,Spring 2018,Spring,2018,2015,IRG203,3.0,B
321,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
322,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,A-
323,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,PHY207,4.0,A
324,School of Engineering,MED,Spring 2017,Spring,2017,2015,PHY208,3.0,A-
325,School of Engineering,MED,Spring 2017,Spring,2017,2015,PHY202,4.0,C-
326,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,PHY301,4.0,A-
327,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,PHY201,4.0,A
328,School of Engineering,MED,Spring 2018,Spring,2018,2015,PHY302,4.0,AF
329,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
330,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C-
331,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
332,School of Engineering,MED,Spring 2017,Spring,2017,2015,OHM203,2.0,A-
333,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,A-
334,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
335,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,IRG206,3.0,B
336,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,A
337,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B
338,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A
339,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,A
340,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,A-
341,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,A
342,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
343,School of Engineering,CED,Spring 2017,Spring,2017,2015,COM193,4.0,B
344,School of Engineering,CED,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,C
345,School of Engineering,CED,Spring 2018,Spring,2018,2015,ECO327,3.0,A-
346,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,BIO201,3.0,A
347,School of Engineering,CSD,Spring 2017,Spring,2017,2015,BIO310,3.0,A
348,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,A
349,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,BIO202,3.0,B-
350,School of Engineering,CSD,Spring 2018,Spring,2018,2015,BIO207,3.0,A-
351,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
352,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B
353,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,CSD201,4.0,A-
354,School of Engineering,MED,Spring 2017,Spring,2017,2015,MAT430,4.0,B
355,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CHD213,3.0,B-
356,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO101,4.0,A-
357,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
358,School of Engineering,EED,Spring 2017,Spring,2017,2015,MAT084,4.0,D
359,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B-
360,School of Engineering,EED,Spring 2018,Spring,2018,2015,OHM401,3.0,B
361,School of Engineering,EED,Spring 2018,Spring,2018,2015,CED308,4.0,B
362,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
363,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,B
364,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,B
365,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO354,3.0,B
366,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,C
367,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C-
368,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
369,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,D
370,School of Engineering,MED,Spring 2017,Spring,2017,2015,ECO102,4.0,B
371,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,C-
372,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO327,3.0,A-
373,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2015,ENG110,3.0,B
374,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2015,COM193,4.0,A-
375,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,A-
376,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2015,COM197,6.0,A-
377,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C-
378,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
379,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
380,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,B-
381,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,A
382,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
383,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ISM101,3.0,B
384,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,A-
385,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,A-
386,School of Engineering,ECE,Spring 2018,Spring,2018,2015,CED308,4.0,A
387,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B-
388,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
389,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,EED201,4.0,C
390,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,ADP310,5.0,A
391,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,B
392,School of Engineering,MED,Spring 2018,Spring,2018,2015,ADP110,4.0,A
393,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,CSD101,4.0,A-
394,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,A-
395,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,PHY101,4.0,B
396,School of Humanities & Soc Sci,ECO,Monsoon 2015,Monsoon,2015,2015,EED102,3.0,B-
397,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,PHY102,5.0,A-
398,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,MAT203,4.0,A-
399,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CSD201,4.0,C-
400,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,EED101,5.0,C
401,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,EED201,4.0,C
402,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,EED202,3.0,B
403,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MAT205,3.0,A-
404,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,EED206,5.0,C
405,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,EED203,4.0,C
406,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,EED301,3.0,F
407,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,EED204,4.0,D
408,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,EED205,4.0,D
409,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,EED306,4.0,D
410,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,EED302,4.0,C-
411,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,EED305,4.0,C
412,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,EED304,4.0,C-
413,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,IRG203,3.0,B-
414,School of Engineering,CED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,F
415,School of Engineering,CED,Spring 2017,Spring,2017,2015,MED101,2.0,B-
416,School of Engineering,CED,Spring 2018,Spring,2018,2015,ECO101,4.0,F
417,School of Humanities & Soc Sci,ECO,Spring 2016,Spring,2016,2015,CSD101,4.0,B-
418,School of Humanities & Soc Sci,ECO,Monsoon 2016,Monsoon,2016,2015,MAT390,4.0,C
419,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,ENG215,3.0,A-
420,School of Humanities & Soc Sci,ECO,Spring 2017,Spring,2017,2015,IRG101,3.0,C-
421,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,IRG106,3.0,B-
422,School of Humanities & Soc Sci,ECO,Monsoon 2017,Monsoon,2017,2015,MAT484,4.0,C
423,School of Humanities & Soc Sci,ECO,Spring 2018,Spring,2018,2015,IRG203,3.0,C-
424,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ENG216,3.0,B-
425,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B
426,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,B
427,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ADP110,4.0,A-
428,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD207,4.0,B
429,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MAT386,4.0,A
430,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,A
431,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,COM197,6.0,A
432,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MEC102,3.0,A-
433,School of Engineering,ECE,Spring 2018,Spring,2018,2015,COM196,6.0,A
434,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B
435,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
436,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,A-
437,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
438,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,A
439,School of Natural Sciences,MAT,Spring 2017,Spring,2017,2015,COM193,4.0,B
440,School of Natural Sciences,MAT,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,B-
441,School of Engineering,EED,Spring 2017,Spring,2017,2015,CED307,4.0,A
442,School of Engineering,EED,Spring 2018,Spring,2018,2015,CED205,4.0,A-
443,School of Engineering,EED,Spring 2018,Spring,2018,2015,ADP100,3.0,B-
444,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B-
445,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
446,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ECO422,3.0,A
447,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,A-
448,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO221,4.0,B
449,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,F
450,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B-
451,School of Engineering,MED,Summer 2016,Summer,2016,2015,MAT201,4.0,A-
452,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,PHY207,4.0,A-
453,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,B
454,School of Engineering,MED,Spring 2018,Spring,2018,2015,COM199,4.0,B
455,School of Engineering,MED,Spring 2018,Spring,2018,2015,CED308,4.0,A-
456,School of Engineering,CSD,Monsoon 2015,Monsoon,2015,2015,EED102,3.0,A-
457,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT260,4.0,C-
458,School of Engineering,CSD,Spring 2017,Spring,2017,2015,COM198,4.0,A
459,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ENG327,3.0,B
460,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ENG326,3.0,B
461,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ADP310,5.0,A
462,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,A
463,School of Engineering,CSD,Spring 2018,Spring,2018,2015,COM196,6.0,A
464,School of Natural Sciences,BIO,Monsoon 2016,Monsoon,2016,2015,ENG110,3.0,C
465,School of Natural Sciences,BIO,Spring 2017,Spring,2017,2015,ENG104,3.0,B
466,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2015,ENG442,4.0,B
467,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2015,ENG142,3.0,C
468,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
469,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
470,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ISM101,3.0,B
471,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
472,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MAT160,4.0,C
473,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO221,4.0,B
474,School of Engineering,CSD,Spring 2017,Spring,2017,2015,EED203,4.0,C
475,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,EED302,4.0,B-
476,School of Engineering,CSD,Spring 2018,Spring,2018,2015,CED308,4.0,B
477,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B
478,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A
479,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,B
480,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,A-
481,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,A
482,School of Engineering,ECE,Spring 2016,Spring,2016,2015,ADP112,4.0,B
483,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD205,4.0,B-
484,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CSD202,4.0,C-
485,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,IRG206,3.0,B
486,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,B
487,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MEC102,3.0,B
488,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B-
489,School of Engineering,ECE,Spring 2018,Spring,2018,2015,COM199,4.0,B-
490,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ADP110,4.0,A-
491,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,B-
492,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
493,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B-
494,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C-
495,School of Engineering,MED,Spring 2017,Spring,2017,2015,ENG327,3.0,B
496,School of Engineering,MED,Spring 2017,Spring,2017,2015,ENG109,3.0,B
497,School of Engineering,MED,Spring 2018,Spring,2018,2015,ENG245,3.0,B
498,School of Engineering,MED,Spring 2018,Spring,2018,2015,IRG203,3.0,D
499,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,OHM103,3.0,B
500,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,STM302,3.0,B-
501,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,OHM401,3.0,B-
502,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,MKT202,3.0,A-
503,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MKT401,3.0,A-
504,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MEC102,3.0,B
505,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,B
506,School of Engineering,ECE,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
507,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,A
508,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ECO221,4.0,A
509,School of Natural Sciences,CHY,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,A-
510,School of Natural Sciences,CHY,Spring 2016,Spring,2016,2015,PHY104,5.0,B
511,School of Natural Sciences,CHY,Spring 2016,Spring,2016,2015,MAT203,4.0,A-
512,School of Natural Sciences,CHY,Spring 2016,Spring,2016,2015,BIO113,3.0,A
513,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2015,PHY201,4.0,A-
514,School of Natural Sciences,CHY,Monsoon 2016,Monsoon,2016,2015,BIO201,3.0,A
515,School of Natural Sciences,CHY,Spring 2017,Spring,2017,2015,PHY202,4.0,A
516,School of Natural Sciences,CHY,Monsoon 2017,Monsoon,2017,2015,PHY305,4.0,A-
517,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2015,PHY208,3.0,A-
518,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2015,MAT084,4.0,A
519,School of Natural Sciences,CHY,Spring 2018,Spring,2018,2015,PHY306,4.0,A-
520,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
521,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
522,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
523,School of Engineering,MED,Spring 2017,Spring,2017,2015,DES111,4.0,B
524,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
525,School of Engineering,MED,Spring 2018,Spring,2018,2015,DES121,4.0,A-
526,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
527,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
528,School of Engineering,MED,Spring 2017,Spring,2017,2015,MAT430,4.0,C
529,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,B
530,School of Engineering,MED,Spring 2018,Spring,2018,2015,ADP110,4.0,A-
531,School of Engineering,MED,Spring 2018,Spring,2018,2015,COM199,4.0,B
532,School of Engineering,EED,Spring 2017,Spring,2017,2015,MAT084,4.0,F
533,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,ENG240,3.0,B
534,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,A-
535,School of Engineering,EED,Spring 2018,Spring,2018,2015,CED308,4.0,B-
536,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,MAT260,4.0,B-
537,School of Engineering,CSD,Spring 2017,Spring,2017,2015,MAT442,4.0,A-
538,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT386,4.0,A-
539,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,MAT280,4.0,B
540,School of Engineering,CSD,Spring 2018,Spring,2018,2015,MAT434,4.0,A
541,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
542,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,B-
543,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C
544,School of Engineering,MED,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
545,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,C
546,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO327,3.0,A-
547,School of Engineering,MED,Spring 2018,Spring,2018,2015,ECO221,4.0,A-
548,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,B
549,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
550,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2015,COM199,4.0,A-
551,School of Engineering,MED,Spring 2017,Spring,2017,2015,COM193,4.0,A
552,School of Engineering,MED,Spring 2018,Spring,2018,2015,COM196,6.0,A
553,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
554,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
555,School of Engineering,MED,Spring 2017,Spring,2017,2015,MAT430,4.0,C
556,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,CED405,3.0,A-
557,School of Engineering,MED,Spring 2018,Spring,2018,2015,OHM401,3.0,B
558,School of Engineering,MED,Spring 2018,Spring,2018,2015,CED308,4.0,A
559,School of Engineering,ECE,Spring 2017,Spring,2017,2015,MAT386,4.0,A
560,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,MAT160,4.0,C
561,School of Engineering,ECE,Spring 2018,Spring,2018,2015,MAT434,4.0,A
562,School of Engineering,CSD,Monsoon 2016,Monsoon,2016,2015,ECO101,4.0,C-
563,School of Engineering,CSD,Spring 2017,Spring,2017,2015,ECO102,4.0,A-
564,School of Engineering,CSD,Spring 2017,Spring,2017,2015,SOC114,3.0,A-
565,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO203,4.0,B
566,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,IRG206,3.0,B
567,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2015,ECO301,4.0,B
568,School of Engineering,CSD,Spring 2018,Spring,2018,2015,ECO221,4.0,C-
569,School of Engineering,MED,Monsoon 2015,Monsoon,2015,2015,MAT201,4.0,C
570,School of Engineering,MED,Spring 2016,Spring,2016,2015,PHY102,5.0,C
571,School of Engineering,MED,Spring 2017,Spring,2017,2015,MAT430,4.0,B-
572,School of Engineering,MED,Spring 2017,Spring,2017,2015,COM193,4.0,A-
573,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2015,COM199,4.0,A-
574,School of Engineering,MED,Spring 2018,Spring,2018,2015,COM196,6.0,A-
575,School of Engineering,CHD,Spring 2017,Spring,2017,2015,ISM101,3.0,C
576,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2015,CED206,4.0,B-
577,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2015,ECO101,4.0,C-
578,School of Engineering,CHD,Spring 2018,Spring,2018,2015,OHM401,3.0,C
579,School of Engineering,CHD,Spring 2018,Spring,2018,2015,DOM401,3.0,B-
580,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,DES101,4.0,A-
581,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD207,4.0,B-
582,School of Engineering,ECE,Spring 2017,Spring,2017,2015,DES111,4.0,B
583,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,DES131,4.0,A-
584,School of Engineering,ECE,Spring 2018,Spring,2018,2015,DES121,4.0,A-
585,School of Engineering,ECE,Monsoon 2016,Monsoon,2016,2015,CSD205,4.0,B
586,School of Engineering,ECE,Spring 2017,Spring,2017,2015,CSD202,4.0,B-
587,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2015,FAC203,2.0,B-
588,School of Engineering,ECE,Spring 2018,Spring,2018,2015,OHM401,3.0,B
589,School of Engineering,ECE,Spring 2018,Spring,2018,2015,ISM101,3.0,B
590,School of Natural Sciences,MAT,Monsoon 2015,Monsoon,2015,2015,ECO101,4.0,A-
591,School of Natural Sciences,MAT,Spring 2016,Spring,2016,2015,ECO102,4.0,A-
592,School of Natural Sciences,MAT,Monsoon 2016,Monsoon,2016,2015,ECO301,4.0,A
